Threshold,Precision,Recall
0.05231493506493507,0.2732984293193717,0.9630996309963099
0.0525,0.27358490566037735,0.9630996309963099
0.05324234346642468,0.2758985200845666,0.9630996309963099
0.0533125,0.2761904761904762,0.9630996309963099
0.05336986490212297,0.2764830508474576,0.9630996309963099
0.05337322835173084,0.2767762460233298,0.9630996309963099
0.05348214285714285,0.2770700636942675,0.9630996309963099
0.05368744580701103,0.2773645058448459,0.9630996309963099
0.054023852116875375,0.2776595744680851,0.9630996309963099
0.05445652173913044,0.2779552715654952,0.9630996309963099
0.05473983253588516,0.27825159914712155,0.9630996309963099
0.05484375,0.27854855923159016,0.9630996309963099
0.055,0.27884615384615385,0.9630996309963099
0.05543561364114323,0.28125,0.9630996309963099
0.056055314290772665,0.2815533980582524,0.9630996309963099
0.05609587104072398,0.28077753779697623,0.959409594095941
0.056206772394272395,0.2810810810810811,0.959409594095941
0.05627320954907161,0.2813852813852814,0.959409594095941
0.05655794023294557,0.28169014084507044,0.959409594095941
0.05675009935082201,0.28199566160520606,0.959409594095941
0.05714285714285714,0.28230184581976114,0.959409594095941
0.057173953864762685,0.2826086956521739,0.959409594095941
0.057300000000000004,0.28291621327529926,0.959409594095941
0.05734183235025805,0.28322440087145967,0.959409594095941
0.05738095238095238,0.2835332606324973,0.959409594095941
0.057416666666666664,0.2838427947598253,0.959409594095941
0.0575,0.28415300546448086,0.959409594095941
0.05759995464917258,0.28634361233480177,0.959409594095941
0.05787224560294542,0.2866593164277839,0.959409594095941
0.057908301921913534,0.2858719646799117,0.955719557195572
0.05812709953059007,0.2861878453038674,0.955719557195572
0.05876551724137931,0.2853982300884956,0.9520295202952029
0.058766531541149546,0.2857142857142857,0.9520295202952029
0.05969312941379763,0.2860310421286031,0.9520295202952029
0.05969387755102041,0.28634850166481685,0.9520295202952029
0.05976923076923077,0.2866666666666667,0.9520295202952029
0.059802631578947364,0.28698553948832034,0.9520295202952029
0.05991666666666666,0.2873051224944321,0.9520295202952029
0.05991776315789474,0.28762541806020064,0.9520295202952029
0.06,0.28794642857142855,0.9520295202952029
0.06105263157894737,0.2925170068027211,0.9520295202952029
0.06148776520803739,0.29284903518728717,0.9520295202952029
0.06184782608695652,0.29318181818181815,0.9520295202952029
0.061853688708951866,0.2935153583617747,0.9520295202952029
0.062115384615384614,0.2938496583143508,0.9520295202952029
0.06225,0.29418472063854045,0.9520295202952029
0.06241758241758242,0.2945205479452055,0.9520295202952029
0.0625,0.2948571428571429,0.9520295202952029
0.06286057692307692,0.2958715596330275,0.9520295202952029
0.06346153846153846,0.29621125143513205,0.9520295202952029
0.06387994714014639,0.296551724137931,0.9520295202952029
0.06402777777777778,0.29689298043728424,0.9520295202952029
0.065,0.29723502304147464,0.9520295202952029
0.06536842105263158,0.3006993006993007,0.9520295202952029
0.06589461518358682,0.30105017502917153,0.9520295202952029
0.0659450541826686,0.3014018691588785,0.9520295202952029
0.06598016781083144,0.3017543859649123,0.9520295202952029
0.06705592105263157,0.30210772833723654,0.9520295202952029
0.06722139303482587,0.30246189917936694,0.9520295202952029
0.0673686882062147,0.3028169014084507,0.9520295202952029
0.0675,0.30317273795534666,0.9520295202952029
0.06780769887808802,0.30641330166270786,0.9520295202952029
0.06782949700653564,0.30677764565992865,0.9520295202952029
0.06823493103798187,0.30714285714285716,0.9520295202952029
0.06833910831268807,0.3075089392133492,0.9520295202952029
0.06847909190201279,0.30787589498806683,0.9520295202952029
0.06919491525423728,0.30824372759856633,0.9520295202952029
0.06966666666666667,0.30861244019138756,0.9520295202952029
0.06967560943584532,0.3089820359281437,0.9520295202952029
0.07,0.30935251798561153,0.9520295202952029
0.07019039408866995,0.3108433734939759,0.9520295202952029
0.0725,0.3112183353437877,0.9520295202952029
0.07268500717226152,0.31197097944377267,0.9520295202952029
0.07292906209732246,0.31234866828087166,0.9520295202952029
0.0730446497946498,0.31272727272727274,0.9520295202952029
0.07306818181818181,0.3131067961165049,0.9520295202952029
0.07308526731279984,0.3134872417982989,0.9520295202952029
0.07322875874125874,0.31386861313868614,0.9520295202952029
0.07325992833452219,0.31425091352009743,0.9520295202952029
0.0733125,0.3146341463414634,0.9520295202952029
0.07383824946994184,0.315018315018315,0.9520295202952029
0.07464743589743589,0.3154034229828851,0.9520295202952029
0.07489755129351487,0.3157894736842105,0.9520295202952029
0.075,0.3161764705882353,0.9520295202952029
0.07542140151515152,0.3193069306930693,0.9520295202952029
0.07544093898272947,0.31970260223048325,0.9520295202952029
0.0755287270729875,0.3200992555831266,0.9520295202952029
0.07670652576937337,0.3204968944099379,0.9520295202952029
0.07705576759966073,0.3208955223880597,0.9520295202952029
0.07728286338836518,0.32129514321295144,0.9520295202952029
0.0775,0.32169576059850374,0.9520295202952029
0.07777218749117622,0.32290362953692114,0.9520295202952029
0.07822490268050936,0.3233082706766917,0.9520295202952029
0.0789655172413793,0.3237139272271016,0.9520295202952029
